code,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Equity_ratio,Capital_fixed_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity.1,Return_on_net_assets,Return_on_assets,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit.1,Total_profit.1,Income_tax_expense,Net_profit.1,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Total_assets.1,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities.1,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities.1,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents.1,Closing_cash_and_cash_equivalents_balances,Total_current_assets.1,Total_non_current_assets,Total_assets.2,Total_current_liabilities.1,Total_non_current_liabilities.1,Total_liabilities.2,Total_owners_equity.1,Total_liabilities_and_owners_equity,y
600800,0,118578.758,46542,2.55,854,42.15,9.72,31.08,0.27,0,0.11,0.16,168.93,1.6,390.91,53.76,0.69,5.02,4.53,59.62,-9.38,-7.67,-335.94,4.79,60.73,97.22,0,0,69.27,0,59.08,0,40.92,-372.97,70.95,0.81,1.19,-6.14,-1.04,-5.91,-9.6,-9.44,100.42,-8.55,-23.38,-23.38,-10.39,-6.14,4.27,7.28,60.73,324122,-3384,-30593,-210,-2175,-32768,-27722,50377,28844,451824,192312,184893,162108,266930,-9.88,324122,325498,-30593,-32768,-5045,-27722,-0.23,115014,5300,60215,192312,451824,162108,22785,184893,266930,82369,50377,-11052,-10543,28844,111213,192312,259512,451824,162108,22785,184893,266930,451824,0
688,44,111764.6186,17824,6.38,1259,15.01,9.85,36.75,0.15,3.76,0.07,0.31,82,3.29,1081.73,15.85,0.25,17.03,7.15,37.75,19.68,4.57,-18.16,90.15,63.14,186.32,18.66,151.55,101.82,11.37,49.55,-0.93,50.45,869.08,20.5,0.33,0.39,1.95,25.56,2.08,13.06,12.61,69.64,8.35,10.78,10.78,3.93,1.95,13.49,-4.68,63.14,146842,37538,18516,859,-1648,16868,12264,46105,7864,629990,48379,317838,125466,275499,5.93,146842,102259,18516,16868,4604,12264,0.14,25716,2907,6783,48379,629990,125466,192373,317838,312152,17852,46105,-83365,45123,7864,25716,48379,581612,629990,125466,192373,317838,312152,629990,0
2459,22,235575.4914,64393,3.66,29638,12.01,6.8,6.31,0.05,0.74,0.03,0.05,204.61,1.32,364.47,73.3,0.74,3.68,41.23,6.55,38.01,74.49,150.2,89,149.31,118.45,5.72,111.67,172.97,2.22,36.63,0.54,63.37,-1588.82,28.16,0.7,1.08,4.46,13.13,5.1,8.79,8.15,86.56,6.88,144.25,144.25,12.17,4.46,3.39,1.07,149.31,4932366,647499,401939,14727,-10523,391416,339547,252407,-220675,7618905,4312800,4827742,3998079,2515523,15.56,4932366,4269641,401939,391416,51869,339547,1.44,1126010,943030,1522541,4312800,7618905,3998079,829663,4827742,2791163,653040,252407,-451116,-20857,-220675,432365,4312800,3306105,7618905,3998079,829663,4827742,2791163,7618905,0
300210,18,48421.9953,14804,3.27,519,27.17,26.78,5.52,0.05,0,0.02,0.2,1250,0.22,2576.34,605.92,0.1,0.45,392.44,0.69,-17.78,-20.09,0,-0.15,72.11,92.98,0,0,81.24,0,55.18,0,44.82,-249.99,13.85,0.72,1.22,-3.39,12.16,-3.27,-23.61,-29.89,84.95,-31.21,-9.74,-9.74,-6.14,-3.39,39.52,4.48,72.11,15110,1837,-4516,-176,-28,-4544,-4716,3053,-1312,139100,67741,62350,55347,76687,-5.93,15110,12836,-4516,-4544,172,-4716,-0.1,4457,22289,27903,67741,139100,55347,7003,62350,76750,3040,3053,284,-4648,-1312,1728,67741,71359,139100,55347,7003,62350,76750,139100,0
2506,19,585031.6427,241229,2.43,1568,33.67,8.42,-0.9,-0.01,0,-0.01,-0.01,328.71,0.82,542.93,86.17,0.5,3.13,36.05,7.49,-9.4,-43.09,0,50.07,302.6,166.51,0,0,339.77,0,22.74,0,77.26,56.56,28.55,0.62,0.9,-0.98,5.97,-1.01,-1.34,-1.28,93.68,-2.02,-1.65,-1.65,-4.29,-0.98,11.53,89.79,302.6,476703,28447,-6098,-5411,-635,-6734,-9637,-6112,-19313,987219,613436,762734,679291,214790,-4.4,476703,446562,-6098,-6734,2903,-9637,-0.02,193915,54384,191643,613436,987219,679291,83443,762734,224485,109800,-6112,-31869,20085,-19313,90487,613436,373782,987219,679291,83443,762734,224485,987219,1
2418,20,113640,50512,2.25,3295,4.4,6.71,6.69,0.06,65.08,0.03,0.05,211.78,1.27,368.6,46.07,0.73,5.86,90.4,2.99,16.58,3.65,-87.5,24.56,100.98,80.9,1.71,79.52,110.22,0.83,47.57,0.06,52.43,133.36,39.08,1.05,1.3,0.05,7.42,0.05,0.43,0.59,92.24,0.07,0.13,0.13,0.1,0.05,7.43,-34.79,100.98,213366,15825,1262,16,-338,924,153,9978,24000,315729,194221,165536,149062,150864,0.13,213366,196803,1262,924,771,153,0,58258,64139,37444,194221,315729,149062,16474,165536,150192,8509,9978,-2030,15901,24000,32508,194221,121508,315729,149062,16474,165536,150192,315729,0
628,0,35228,22622,1.56,1200,56,58.67,-7.22,-0.06,-9.27,-0.05,-0.16,700.57,0.39,755.46,2.55,0.36,105.97,58.29,4.63,30.59,14.31,-41.43,-6.85,558.03,55.16,37.41,34.53,561.08,9.04,15.13,0.56,84.87,461.87,18.66,1.21,1.22,0.59,8.87,0.62,2.96,2.83,90.88,1.75,20.49,20.49,3.88,0.59,4.27,-1.22,558.03,413207,36644,11705,-123,-20,11685,7219,-66922,-46972,1229146,1126578,1043215,926425,163900,5.19,413207,375504,11705,11685,4466,7219,0.24,172827,75398,6396,1126578,1229146,926425,116790,1043215,185931,217247,-66922,-48927,68877,-46972,170275,1126578,102567,1229146,926425,116790,1043215,185931,1229146,0
2273,20,139063.2221,96000,1.45,6308,13.28,12.1,34.19,0.3,0.93,0.05,0.14,395.2,0.68,839.29,73.3,0.32,3.68,74.55,3.62,5.42,2.69,35.31,12.14,15.94,65.26,0,0,18.25,0,84.57,0,15.43,-385.07,186.6,2.8,3.32,4.96,26.29,5.01,21.96,17.19,72.97,15.58,35.88,35.88,5.86,4.96,4.52,7.38,15.94,320151,84180,55032,4084,-25,55007,49893,46383,-39923,1006550,450998,155321,135653,813340,5.95,320151,233620,55032,55007,5114,49893,0.35,253135,95466,71848,450998,1006550,135653,19668,155321,851230,172598,46383,-46465,-42336,-39923,132675,450998,555552,1006550,135653,19668,155321,851230,1006550,0
300334,0,30206.5356,21753,1.39,402,46.02,27.11,4.12,0.03,0,0.02,0.14,774.08,0.35,2301.79,129.23,0.12,2.09,406.75,0.66,-9.66,-2.77,-324.46,-41.78,88.94,128.16,9.25,116.3,93.12,5.28,51.78,-0.74,48.22,-23.2,6.84,0.71,0.82,-2.76,21.1,-2.73,-18.91,-20.94,77.17,-23.29,-14.17,-14.17,-5.33,-2.76,41.69,5.98,88.94,18378,3879,-3849,90,-341,-4190,-4280,2605,-1434,154944,52120,74711,63180,72900,-5.53,18378,14182,-3849,-4190,90,-4280,-0.14,3966,27482,7107,52120,154944,63180,11531,74711,80233,5400,2605,-1711,-2328,-1434,3966,52120,102824,154944,63180,11531,74711,80233,154944,1
300472,19,26653.3621,24368,1.09,695,43.45,40,-4.14,-0.03,-1.03,-0.02,-0.07,644.08,0.42,1030.53,146.06,0.26,1.85,358.71,0.75,-3.11,-24.97,-39.45,-13.69,79.28,76.4,0,0,99.79,0,50.05,0,49.95,986.98,3.41,1.3,1.56,1.6,34.33,1.68,8.87,7.3,64.7,6.4,11.06,11.06,3.19,1.6,17.07,20.25,79.28,46054,15811,3364,669,15,3378,2947,-3029,-3417,184352,113852,92078,73151,92375,3.97,46054,29796,3364,3378,431,2947,0.13,2492,64110,18840,113852,184352,73151,18927,92078,92273,5599,-3029,-5368,4986,-3417,2182,113852,70499,184352,73151,18927,92078,92273,184352,0
600095,28,285495.8418,80144,3.56,2382,67.42,3.48,1.85,0.01,0,0.01,0.2,4753.52,0.06,5625,3.02,0.05,89.41,119.6,2.26,-5.86,-3.07,-129.67,-22.3,146.84,49.17,0.01,49.16,185.79,0,34.99,0,65.01,-13.65,60.2,1.61,1.61,-0.34,0.33,-0.33,-4.02,-6.1,98.96,-6.92,-4.07,-4.07,-0.96,-0.34,53.76,-166.7,146.84,168063,31757,-10257,17366,-101,-10358,-11629,32944,59922,3468875,2872104,2255077,1782242,1211103,-0.92,168063,166323,-10257,-10358,1271,-11629,-0.04,990692,115102,1861,2872104,3468875,1782242,472835,2255077,1213798,1466469,32944,-3854,28650,59922,1526391,2872104,596771,3468875,1782242,472835,2255077,1213798,3468875,0
2266,18,536979.5962,116480,4.61,6077,12.85,9.25,1.16,0.01,0.11,0.01,0.01,292.49,0.92,487.72,195.62,0.55,1.38,9.46,28.55,2.22,0.1,-44.48,12.12,106.8,82.26,11.46,72.84,109.41,6.18,47.75,0.39,52.25,1515.57,31.54,0.6,1.35,4.78,16.73,4.91,10.58,9.22,82.65,8.87,19.54,19.54,10.01,4.78,3.73,-2.24,106.8,1183026,197973,109050,-2260,-178,108872,104906,11395,-40106,2195484,1333024,1147088,983982,1026105,10.45,1183026,977717,109050,108872,3966,104906,0.2,310378,44917,739227,1333024,2195484,983982,163106,1147088,1048396,149976,11395,-53631,-574,-40106,109870,1333024,862460,2195484,983982,163106,1147088,1048396,2195484,1
300842,12,10000,19274,0.52,259,42.86,44.79,-0.66,-0.01,-1.01,0,0,243.73,1.11,266.85,40.11,1.01,6.73,76.25,3.54,27.3,3.02,-86.42,17.32,200.8,25.49,0,0,202.74,0,33.03,0,66.97,118.08,23.96,1.2,1.38,0.43,7.65,0.48,0.45,0.18,92.3,0.48,12.5,12.5,1.31,0.43,4.29,-68.99,200.8,261116,19983,478,-1443,659,1137,1250,-1265,-4345,289611,265224,193948,192096,95029,1.52,261116,241023,478,1137,-113,1250,0.14,46027,82349,34807,265224,289611,192096,1851,193948,95664,19710,-1265,-823,6006,-4345,15365,265224,24387,289611,192096,1851,193948,95664,289611,0
688159,16,9167.9495,5914,1.55,523,76.29,60.8,4.59,0.05,0,0.02,0.05,500.83,0.54,683.89,129.7,0.39,2.08,214.69,1.26,-1.32,-2.56,0,-14.99,77.58,50.55,0,0,78.36,0,56.07,0,43.93,-275.42,35.5,1.26,1.65,-1.7,15.78,-1.67,-6.46,-6.23,84.01,-4.23,-26.84,-26.84,-3.03,-1.7,12.35,-2.03,77.58,58218,9186,-3625,80,-6,-3631,-2460,2889,3551,144672,103671,63559,62930,80853,-2.96,58218,48910,-3625,-3631,-1171,-2460,-0.26,22342,42116,24291,103671,144672,62930,629,63559,81113,16676,2889,469,193,3551,20227,103671,41000,144672,62930,629,63559,81113,144672,0
600316,23,71711.4512,96851,0.74,1865,39.03,18.98,-4.89,-0.05,-36.23,-0.03,-0.21,1538.46,0.18,1730.77,434.85,0.16,0.62,304.98,0.89,16.8,1.38,-76.35,-36.4,228.03,36.81,0,0,229.03,0,30.39,0,69.61,-195.26,1.46,0.81,1.28,0.09,2.77,0.09,0.72,0.69,97.21,0.59,2.24,2.24,0.31,0.09,1.27,27.65,228.03,273687,7575,1885,485,50,1935,1607,-58205,-72533,1717718,1525567,1195662,1190440,521922,0.3,273687,266055,1885,1935,329,1607,0.02,17351,331310,556710,1525567,1717718,1190440,5222,1195662,522056,89885,-58205,-4547,-9838,-72533,17351,1525567,192150,1717718,1190440,5222,1195662,522056,1717718,0
603088,20,43802.542,28832,1.52,687,17.76,15.43,9.52,0.09,0.56,0.05,0.12,541.08,0.5,690.54,366.75,0.39,0.74,54.82,4.92,22.53,19.85,67.02,22.84,94.76,42.05,0,0,96.01,0,51.02,0,48.98,-792.93,44.95,0.93,1.62,8.25,39.08,8.54,34.94,25.57,59.69,21.84,23.34,23.34,16.17,8.25,11.93,2.05,94.76,46813,18296,11971,301,-57,11915,10224,5705,18147,123963,97372,60720,59932,62407,17.53,46813,27942,11971,11915,1691,10224,0.23,26940,10109,41428,97372,123963,59932,788,60720,63243,8716,5705,18046,-5605,18147,26863,97372,26591,123963,59932,788,60720,63243,123963,0
300185,0,389678.3221,157627,2.47,4291,7.2,6.87,1.82,0.01,0.72,0.01,0.03,504.96,0.53,900.9,202.67,0.3,1.33,115.92,2.33,23.53,5.16,-36.82,1.73,106.89,93.52,5.53,88.35,127.51,2.57,43.96,0.18,56.05,259.35,32.43,0.87,1.33,1.12,13.88,1.2,5.31,4.89,85.15,4,4.48,4.48,2.54,1.12,6.69,-0.18,106.89,436060,60531,21337,-193,154,21491,17439,12599,76150,1562617,920272,875769,693959,682267,2.59,436060,371309,21337,21491,4052,17439,0.04,222507,209050,314624,920272,1562617,693959,181809,875769,686848,23991,12599,-56766,119937,76150,100141,920272,642345,1562617,693959,181809,875769,686848,1562617,1
600320,30,526835.3501,207360,2.54,8250,57.78,42.74,1.43,0.01,2.35,0.01,0.03,586.45,0.46,1135.89,356.15,0.24,0.76,104.92,2.57,1.12,4.87,24.35,18.71,327.12,216.16,55.35,96.51,347.53,27.7,22.34,4.39,77.66,210.39,14.96,0.54,1.14,0.28,11.08,0.28,1.33,1.17,88.53,1.19,4.28,4.28,1.24,0.28,4.82,96.88,327.12,1897933,210267,22200,21464,1391,23591,22565,52962,-45005,8138103,4207342,6319655,3694080,1536773,0.32,1897933,1680149,22200,23591,1026,22565,0.01,416090,830168,2224974,4207342,8138103,3694080,2625575,6319655,1818448,444984,52962,-12244,-85723,-45005,399979,4207342,3930761,8138103,3694080,2625575,6319655,1818448,8138103,0
2009,25,38071.9434,41995,0.9,2904,18.25,13.53,-5.31,-0.05,-1.09,-0.03,-0.07,378.84,0.71,546.45,109.37,0.49,2.47,80.73,3.34,19.61,9.74,35.07,9.04,184.24,88.71,13.8,76.47,186.82,5.58,34.86,0.54,65.14,530.03,20.35,0.91,1.18,2.85,16.92,3.01,7.6,7.03,82.26,6.08,52.09,52.09,8.18,2.85,8.69,10.24,184.24,324817,54965,22819,2474,-154,22665,19758,-21558,-10428,692462,478291,451036,406138,229531,8.85,324817,267205,22819,22665,2906,19758,0.54,82652,107559,108205,478291,692462,406138,44898,451036,241425,58062,-21558,-18922,29952,-10428,47634,478291,214171,692462,406138,44898,451036,241425,692462,1
2158,24,53472.4139,20306,2.63,2078,27.77,15.5,15.8,0.14,0.72,0.06,0.15,411.71,0.66,579.52,151.1,0.47,1.79,55.32,4.88,13.58,15.2,30.3,6.54,81.49,52.2,5.9,49.11,84.54,3.4,54.19,0.11,45.81,-1357.76,57,1.32,1.76,8.9,35.45,9.47,34.17,24.58,64.13,20.33,88.8,88.8,16.43,8.9,7.48,5.87,81.49,233560,82797,57418,3312,63,57481,47483,34346,14268,533383,382524,244353,217397,287282,17.14,233560,149791,57418,57481,9998,47483,0.89,123911,53545,94907,382524,533383,217397,26956,244353,289030,103265,34346,-10056,-14124,14268,117533,382524,150859,533383,217397,26956,244353,289030,533383,0
536,0,276603.2803,67419,4.1,3150,39.3,20.76,40.1,0.29,0,0.16,0.77,396.18,0.68,1433.12,75.01,0.19,3.6,33.96,7.95,-16.16,-17.38,-14776.28,-12.48,108.46,149.35,19.03,120.93,118.93,10.73,45.68,-1.53,54.32,-935.8,59.43,0.69,0.82,-7.56,-2.81,-7.06,-32.5,-37.29,101.52,-37.45,-27.51,-27.51,-16.54,-7.56,11.6,-0.3,108.46,203235,-5707,-75789,3,226,-75563,-76104,156766,52788,1007324,320145,547205,390910,449157,-15.75,203235,206320,-75789,-75563,540,-76104,-0.28,232304,15764,48487,320145,1007324,390910,156295,547205,460119,18076,156766,-21619,-84414,52788,70864,320145,687179,1007324,390910,156295,547205,460119,1007324,1
2283,27,113945.7178,46519,2.45,3687,31.62,13.1,18.05,0.17,2.59,0.05,0.18,529.52,0.51,976.85,216.57,0.28,1.25,115.97,2.33,-9.61,3.12,-63.72,-41.81,41.15,68.13,0,0,43.97,0,69.46,0,30.54,-1588.87,11.89,1.23,1.84,1.99,20.38,1.9,8.53,7.74,78.65,6.86,14.11,14.11,2.87,1.99,6.65,-1.67,41.15,234204,47738,18125,604,-893,17232,16075,41650,-2749,807085,425154,246481,230702,558329,2.88,234204,184203,18125,17232,1157,16075,0.14,27432,99965,142413,425154,807085,230702,15780,246481,560604,11471,41650,-46102,1488,-2749,8722,425154,381931,807085,230702,15780,246481,560604,807085,1
300376,21,232716.5876,116737,1.99,1730,55.09,42.66,0.41,0,0.04,0,0.01,558.31,0.48,999.26,90.63,0.27,2.98,292.49,0.92,8.55,8.16,10.73,38.92,81.7,88.63,12.02,77.97,111.08,6.47,47.38,0.25,52.62,543.54,35.31,1.56,1.8,3.01,26.1,3.11,15.6,13.03,73.27,11.51,18.57,18.57,6.35,3.01,9.59,4.32,81.7,375509,98022,48915,2118,-7,48908,43220,1903,10021,1437030,833655,756226,463239,651352,6.3,375509,275134,48915,48908,5687,43220,0.17,136250,465327,111621,833655,1437030,463239,292987,756226,680804,75741,1903,-10303,18198,10021,85762,833655,603375,1437030,463239,292987,756226,680804,1437030,0
688660,0,133333.34,37371,3.57,1886,83.46,44.8,-30.74,-0.23,-423.34,-0.17,-0.69,747.3,0.36,1166.81,176.81,0.23,1.53,106.21,2.54,-13.71,-1.41,-97.75,-65.63,212.77,142.89,11.79,126.05,263.24,3.68,27.53,0.64,72.47,-70.66,12.85,0.9,1.11,0.04,18.13,0.04,-0.55,-0.53,81.54,0.16,0.81,0.81,0.14,0.04,13.53,-236.46,212.77,670250,121488,-3565,8364,19,-3545,1086,-459794,-411502,2724869,1652934,1974709,1495844,749311,0.14,670250,546537,-3565,-3545,-4631,1086,0.01,192188,332068,300115,1652934,2724869,1495844,478866,1974709,750159,603690,-459794,-141312,189599,-411502,192188,1652934,1071934,2724869,1495844,478866,1974709,750159,2724869,1
37,0,60276.2596,43122,1.4,392,42.6,0,16.4,0.15,0,0.08,0.42,979.33,0.28,1447.72,37.22,0.19,7.25,62.46,4.32,-11.9,-30.44,0,-10.71,94.18,66.55,0,0,101.15,0,49.71,0,50.29,-568.22,52.82,1.37,1.43,-5.63,-20.6,-5.69,-22.26,-30.48,119.94,-30.53,-26.64,-26.64,-11.33,-5.63,16.53,-31,94.18,52605,-10839,-16032,5006,-28,-16060,-16060,21896,1566,285174,190820,143400,133521,147271,-9.23,52605,63096,-16032,-16060,0,-16060,-0.24,70526,16978,8545,190820,285174,133521,9879,143400,141774,68960,21896,-31638,11244,1566,70526,190820,94354,285174,133521,9879,143400,141774,285174,0
600468,0,108773.5321,31001,3.51,2003,54.82,20.42,1.22,0.01,0.17,0.01,0.01,373.81,0.72,569.98,105.2,0.47,2.57,148.16,1.82,6.9,2.53,-3.4,-0.88,73.54,59.92,1.4,59.08,75.31,0.81,57.04,0.03,42.96,2953.75,35.43,1.29,1.6,2.91,22.04,2.93,8.13,7.25,77.23,6.18,9.94,9.94,5.09,2.91,11.33,13.36,73.54,174976,38560,12690,1690,6,12696,10810,1874,-4653,372123,244939,159855,153071,194248,5.1,174976,135126,12690,12696,1886,10810,0.09,54237,108863,47109,244939,372123,153071,6784,159855,212268,51376,1874,-16658,10028,-4653,46723,244939,127184,372123,153071,6784,159855,212268,372123,0
300241,22,68576.1103,43380,1.58,2817,13.28,15.12,-3.21,-0.02,-1.47,-0.01,-0.04,438.88,0.62,952.05,117.3,0.28,2.3,136.86,1.97,24.05,3.22,-48.05,-5.89,73.43,93.79,13.87,80.78,78.77,9.01,55.94,0.58,44.06,-371.55,45.14,1.1,1.48,0.7,15.4,0.75,2.44,2.52,83.84,2.63,3.96,3.96,1.25,0.7,11.39,33.69,73.43,103331,15912,2608,1007,-193,2415,2715,-3981,2333,386939,183937,170490,124080,215800,1.33,103331,86638,2608,2415,-300,2715,0.04,55989,50976,46880,183937,386939,124080,46410,170490,216449,38570,-3981,-40873,46828,2333,40904,183937,203002,386939,124080,46410,170490,216449,386939,0
300102,16,90357.9111,62499,1.44,2257,4.12,25.56,18.86,0.13,0,0.06,0.35,647.64,0.42,1483.52,145.62,0.18,1.85,150.23,1.8,18.31,61.85,-113.7,-17,70.16,91.48,13.33,79.29,78.06,8.64,56.16,0.48,43.84,71.95,40.17,1.32,1.58,-0.31,19.68,-0.34,-0.83,-0.75,79.66,-1.84,-2.49,-2.49,-0.55,-0.31,13.54,57.72,70.16,121817,23976,-910,-508,-40,-950,-2247,42448,29362,731557,355697,320705,225062,410749,-0.6,121817,97041,-910,-950,1297,-2247,-0.03,90406,66016,58254,355697,731557,225062,95642,320705,410852,38670,42448,-115775,102642,29362,68031,355697,375860,731557,225062,95642,320705,410852,731557,1
688528,21,16800,6860,2.45,683,38.8,22.99,-12.42,-0.1,0,-0.03,-0.12,677.2,0.4,1076.56,110.91,0.25,2.43,266.9,1.01,5.42,-0.7,-114.34,11.51,35.62,54.27,3.79,52.21,37.92,2.86,72.51,0.08,27.49,996.33,101.62,2.31,2.64,-0.3,28.33,-0.3,-3.99,-4.1,70.71,-1.21,-1.82,-1.82,-0.41,-0.3,20.31,-13.38,35.62,25315,7173,-1038,15,109,-929,-306,-2933,-2010,102819,62357,28268,23611,74550,-0.41,25315,17900,-1038,-929,-623,-306,-0.02,23995,26526,7713,62357,102819,23611,4657,28268,74550,24590,-2933,-3752,4670,-2010,22581,62357,40461,102819,23611,4657,28268,74550,102819,1
301119,25,8000,11011,0.73,596,6.21,12.25,36.88,0.35,1.54,0.1,0.37,801.9,0.34,890.5,92.38,0.3,2.92,100.86,2.68,108.08,78.5,89.62,25.5,36.22,12.42,0,0,37.65,0,72.65,0,27.35,-581.61,239.51,3.21,3.46,6.29,29.08,7.2,36.73,27.04,70.08,23.76,91.37,91.37,8.65,6.29,2.67,1.79,36.22,30768,8947,8321,153,-4,8317,7310,11285,36489,116289,105797,31806,30601,84483,8.98,30768,21562,8321,8317,1007,7310,0.91,73290,12108,7588,105797,116289,30601,1206,31806,84483,34801,11285,15995,9008,36489,71290,105797,10492,116289,30601,1206,31806,84483,116289,0
600863,28,652688.7811,177703,3.67,6200,59.23,10.42,50.04,0.22,2.28,0.11,0.26,96.86,2.79,643.93,11.08,0.42,24.38,63.27,4.27,-2.19,14.6,0,30.94,96.76,165.55,35.07,107.49,97.78,27.31,50.56,-5.13,49.44,578.32,14.15,0.69,0.75,4.74,14.59,4.7,14.59,12.86,82.43,11.2,29.59,29.59,9.38,4.74,2.82,7.07,96.76,1723725,251527,221609,15465,227,221836,193132,440621,34871,4074192,663890,2014259,880595,1728267,10.59,1723725,1420939,221609,221836,28703,193132,0.23,124630,431821,57572,663890,4074192,880595,1133664,2014259,2059933,62204,440621,-69901,-335850,34871,97074,663890,3410302,4074192,880595,1133664,2014259,2059933,4074192,0
600719,0,40459.96,14181,2.85,749,37.12,9.35,12,0.07,0,0.05,0.31,384.56,0.7,1695.98,129.83,0.16,2.08,21.08,12.81,-11.79,-22.63,0,-2.47,336.38,395.5,57.43,168.34,345.56,30.28,22.44,-0.89,77.56,-130.32,5.75,0.13,0.25,-2.34,10.41,-2.16,-11.78,-13.37,88.99,-13.57,-13.93,-13.93,-10.42,-2.34,24.26,0.29,336.38,41547,4323,-5557,0,-16,-5573,-5638,13071,-26264,240952,27074,186874,108936,54078,-9.91,41547,36971,-5557,-5573,64,-5638,-0.14,6266,1810,13254,27074,240952,108936,77937,186874,54078,32177,13071,-30988,-8347,-26264,5913,27074,213877,240952,108936,77937,186874,54078,240952,0
300907,18,9600,9413,1.02,1859,5.65,7.91,-4.7,-0.05,-0.76,-0.02,-0.03,291.04,0.93,424.86,118.35,0.64,2.28,81.19,3.33,2.41,2.03,-5.66,-9.77,63.84,52.99,0,0,66.61,0,60.02,0,39.98,-263.8,39.98,1.18,1.78,2.36,11.88,2.34,4.41,3.97,87.78,3.68,30.5,30.5,3.94,2.36,3.81,6.84,63.84,79604,9459,3160,152,69,3228,2928,-2228,-6193,123845,84453,49512,47451,74332,4.02,79604,69878,3160,3228,301,2928,0.31,18971,27196,28404,84453,123845,47451,2061,49512,74333,25014,-2228,-7092,2219,-6193,18821,84453,39392,123845,47451,2061,49512,74333,123845,1
603015,21,40421.9,33061,1.22,722,47.78,45.98,18.14,0.09,1.42,0.03,0.11,569.98,0.47,989.01,275.17,0.27,0.98,93.09,2.9,-6.16,0.33,-40.7,-20.73,53.08,69.92,21.19,55.1,55.15,17.33,64.45,0.46,35.55,-4748.99,83.08,2.12,3.25,2.16,34.07,2.06,11.49,9.73,65.15,7.55,10.91,10.91,3.34,2.16,17.9,5.55,53.08,58358,19885,5680,374,-62,5618,4409,6261,-11949,204520,112352,72703,34525,131227,3.25,58358,38018,5680,5618,1210,4409,0.11,28681,18850,39148,112352,204520,34525,38178,72703,131818,36278,6261,-2983,-14798,-11949,24329,112352,92168,204520,34525,38178,72703,131818,204520,0
601002,27,95927.312,58856,1.63,2842,4.5,7.6,-34.8,-0.29,-3.08,-0.06,-0.16,421.41,0.64,707.18,297.55,0.38,0.91,86.23,3.13,-1,3.34,-47.35,-6.34,22.42,52.57,0,0,26.47,0,79.07,0,20.93,-937.44,15.92,1.27,3.3,2,17.49,2.01,6.65,5.95,82.07,5.27,11.3,11.3,2.53,2,5.76,-2.8,22.42,205770,35992,12253,-169,-170,12084,10840,-33364,-14730,540872,316041,113214,95881,425738,2.58,205770,168870,12253,12084,1244,10840,0.11,15266,68410,194534,316041,540872,95881,17334,113214,427658,29193,-33364,-5826,22886,-14730,14463,316041,224831,540872,95881,17334,113214,427658,540872,1
300040,25,58765.6102,42653,1.38,1366,25.04,30.09,36.9,0.1,3.33,0.06,0.51,831.02,0.32,2345.79,109.12,0.12,2.47,440.6,0.61,4.01,6.54,23.3,-3.16,87.28,171.38,30.06,119.86,163.06,16.34,38.01,0.91,61.99,200.69,48.72,1.84,2.07,1.87,40.86,1.75,18.5,16.11,58.22,15.22,23.93,23.93,4.91,1.87,27.77,17.14,87.28,92361,37741,14877,2570,-25,14853,14062,46823,28323,753600,262634,467121,126891,281416,4.5,92361,53771,14877,14853,791,14062,0.21,61816,120765,28696,262634,753600,126891,340231,467121,286479,21052,46823,-32447,13948,28323,49376,262634,490967,753600,126891,340231,467121,286479,753600,0
