,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京淳中科技股份有限公司,11,"18,518.634300",19776,0.94,627,70.97,43.54,48.87,0.13,2.16,0.03,0.17,988.65,0.27,"1,421.80",192.62,0.19,,1.40,206.79,1.31,-1.58,-1.97,-58.11,-17.97,,,9.23,41.94,,,,35.64,,,73.73,,26.27,444.07,167.77,9.17,10.15,1.54,48.16,1.50,13.19,10.49,49.87,7.90,11.48,11.48,2.09,1.54,,29.98,42.69,9.23,"27,082","13,043","2,841","1,166",81,"2,922","2,139","4,624","-12,034","139,042","96,050","36,533","9,463","102,495",2.05,"27,082","13,505","2,841","2,922",783,"2,139",0.12,"15,876","19,085","9,301","96,050",,"139,042","9,463","27,070","36,533","102,509","27,832","4,624","-9,282","-7,756","-12,034","15,798","96,050","42,992","139,042","9,463","27,070","36,533","102,509","139,042"
上海贝岭股份有限公司,34,"71,217.843300",160700,0.44,495,76.57,57.17,-34.32,-0.26,-0.54,-0.04,-0.14,535.08,0.50,908.48,155.14,0.30,,1.74,54.82,4.93,10.55,10.26,-27.53,-5.74,,,13.86,53.49,,,,17.97,,,84.77,,15.23,-704.51,115.60,3.52,4.65,7.52,34.80,7.75,40.53,28.07,64.57,26.08,52.26,52.26,8.88,7.52,,4.14,9.20,13.86,"142,742","49,679","40,062","3,644",48,"40,110","37,221","-19,948","-17,767","494,681","270,377","75,358","58,125","419,323",9.14,"142,742","92,162","40,062","40,110","2,889","37,221",0.52,"67,194","29,475","65,513","270,377",,"494,681","58,125","17,233","75,358","419,323","59,711","-19,948","27,666","-26,172","-17,767","41,944","270,377","224,304","494,681","58,125","17,233","75,358","419,323","494,681"
中国移动有限公司,25,"2,136,282.676400",59589,35.85,449934,76.85,34.87,40.43,0.37,2.31,0.12,0.31,214.29,1.26,683.72,6.64,0.39,,40.66,18.87,14.31,4.94,8.05,13.26,11.54,,,45.42,105.33,,,,49.96,,,66.69,,33.31,"-1,932.00",52.83,0.95,0.98,5.31,27.46,5.38,21.49,17.56,72.26,13.63,461.71,461.71,7.96,5.31,,9.75,9.29,45.42,"72,348,700","19,867,100","12,705,200","1,098,600","90,300","12,795,500","9,863,400","22,759,200","-3,864,900","185,844,700","55,302,000","61,912,800","56,295,700","123,526,200",7.90,"72,348,700","52,281,000","12,705,200","12,795,500","2,932,100","9,863,400",4.62,"29,739,100","6,393,100","1,551,500","55,302,000",,"185,844,700","56,295,700","5,617,100","61,912,800","123,931,900","24,394,300","22,759,200","-14,849,700","-11,863,000","-3,864,900","20,529,400","55,302,000","130,542,700","185,844,700","56,295,700","5,617,100","61,912,800","123,931,900","185,844,700"
北京金隅集团股份有限公司,,"1,067,777.113400",124824,8.55,46447,27.96,23.97,10.29,0.07,4.23,0.05,0.16,571.79,0.47,977.20,456.16,0.28,,0.59,28.94,9.33,2.19,7.79,-32.30,-8.96,,,158.24,121.32,,24.32,91.81,186.82,,11.21,34.87,0.82,65.13,325.34,17.91,0.45,1.31,1.07,14.31,1.07,5.80,4.18,84.29,3.89,28.98,28.98,3.06,1.07,,10.69,31.29,158.24,"7,957,600","1,138,890","332,291","26,480","112,798","445,089","309,409","1,309,454","-22,196","28,957,088","16,708,372","18,861,023","12,731,192","6,971,455",3.46,"7,957,600","6,707,454","332,291","445,089","135,680","309,409",0.22,"2,184,954","953,377","10,971,766","16,708,372",,"28,957,088","12,731,192","6,129,831","18,861,023","10,096,066","1,524,596","1,309,454","-462,654","-868,746","-22,196","1,502,400","16,708,372","12,248,716","28,957,088","12,731,192","6,129,831","18,861,023","10,096,066","28,957,088"
胜利油田胜明石油开发股份有限公司,29,"36,402.760000",36094,1.01,3835,11.79,6.75,-2.86,-0.03,-0.65,-0.01,-0.11,383.30,0.23,795.05,348.97,0.11,0.28,0.26,56.99,1.58,1.00,6.45,86.58,12.65,,,82.07,92.92,69.88,2.93,90.20,82.07,137.00,1.66,54.92,0.30,45.08,"2,443.77",21.81,0.61,1.13,1.91,47.50,1.93,47.81,34.49,51.04,17.08,190.75,190.75,34.95,19.19,48.96,15.17,-3.13,82.07,"40,488","19,230",,453,-863,,,,,,"177,145",,"157,084","189,226",3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
派斯双林生物制药股份有限公司,27,"73,236.010100",23766,3.08,1627,29.69,52.67,34.09,0.29,0.79,0.04,0.19,473.35,0.57,"1,322.88",279.10,0.20,,0.97,93.07,2.90,9.99,6.14,15.16,11.27,,,12.63,72.38,,0.34,72.13,14.28,,0.30,87.51,0.01,12.49,-920.12,99.80,2.40,3.41,4.64,48.96,4.79,37.32,26.66,50.33,23.47,47.87,47.87,5.31,4.64,,20.11,0.24,12.63,"149,347","73,123","39,821",263,-168,"39,654","35,055","27,680","-7,488","754,792","276,743","94,294","81,210","660,291",5.39,"149,347","75,161","39,821","39,654","4,599","35,055",0.48,"81,044","49,422","81,492","276,743",,"754,792","81,210","13,084","94,294","660,498","88,516","27,680","-46,710","11,648","-7,488","81,028","276,743","478,049","754,792","81,210","13,084","94,294","660,498","754,792"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海物资贸易股份有限公司,,"49,597.291400",37883,1.31,1004,26.59,20.72,14.51,0.12,16.40,0.08,0.05,105.30,2.56,154.91,22.81,1.74,,11.84,2.70,100.07,30.05,1.62,-91.48,-26.04,,,141.78,74.41,,,,169.53,,,37.10,,62.90,"25,622.10",74.15,1.07,1.38,0.47,4.66,0.53,0.47,0.42,95.29,0.31,2.54,2.54,1.25,0.47,,5.77,312.42,141.78,"410,984","19,165","1,719","5,838",220,"1,939","1,259","20,650","12,266","270,642","195,921","170,231","142,359","94,996",2.51,"410,984","391,628","1,719","1,939",680,"1,259",0.05,"105,560","4,840","43,819","195,921",,"270,642","142,359","27,871","170,231","100,412","66,724","20,650",951,"-9,334","12,266","78,990","195,921","74,721","270,642","142,359","27,871","170,231","100,412","270,642"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安徽德力日用玻璃股份有限公司,20,"39,195.070000",22595,1.73,2212,7.5,34.76,-2.92,-0.02,-91.19,-0.01,-0.04,313.73,0.86,914.94,199.91,0.30,,1.35,49.09,5.50,22.85,-1.31,-97.19,18.30,,,93.85,132.16,,8.98,120.29,100.12,,4.93,49.97,-0.62,50.03,135.22,9.77,0.36,0.81,0.01,16.31,0.01,0.85,0.76,82.37,0.05,0.10,0.10,0.03,0.01,,13.89,120.00,93.85,"81,280","13,253",620,754,51,672,39,"-3,576","-5,879","291,877","99,126","146,028","122,500","143,759",0.07,"81,280","66,947",620,672,632,39,0.00,"11,969","17,878","54,813","99,126",,"291,877","122,500","23,529","146,028","145,849","7,724","-3,576","-28,716","26,556","-5,879","1,845","99,126","192,751","291,877","122,500","23,529","146,028","145,849","291,877"
成都彩虹电器(集团)股份有限公司,28,"10,534.160000",33062,0.32,3357,8.79,4.89,22.52,0.22,2.34,0.07,0.21,628.93,0.43,796.70,417.70,0.34,,0.65,35.58,7.59,4.77,3.65,-34.90,-11.77,,,44.43,30.35,,,,44.62,,,69.15,,30.85,-600.77,139.92,1.60,2.57,2.96,43.33,3.04,12.00,10.61,55.54,8.97,57.05,57.05,4.28,2.96,,30.99,1.16,44.43,"66,986","29,026","7,105",142,-60,"7,045","6,010","14,066","20,751","203,312","160,640","62,727","62,462","137,520",4.41,"66,986","37,202","7,105","7,045","1,035","6,010",0.57,"87,394","6,925","60,445","160,640",,"203,312","62,462",265,"62,727","140,585","46,735","14,066","11,744","-5,059","20,751","67,486","160,640","42,673","203,312","62,462",265,"62,727","140,585","203,312"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
温州宏丰电工合金股份有限公司,25,"43,709.037200",24576,1.78,1357,12.31,17.54,-13.80,-0.10,-7.38,-0.06,-0.08,208.17,1.30,371.95,115.92,0.73,,2.33,49.93,5.41,11.49,16.68,-64.68,-13.35,,,114.04,105.71,,14.18,90.72,140.49,,6.87,41.58,0.44,58.42,137.57,24.31,0.68,1.38,0.76,10.41,0.80,0.92,0.95,89.18,1.11,3.95,3.95,1.82,0.76,,6.25,-10.88,114.04,"156,263","16,268","1,483",-49,-101,"1,382","1,728","-12,759",-660,"228,005","127,783","133,197","92,455","93,085",1.86,"156,263","139,359","1,483","1,382",-347,"1,728",0.04,"22,473","32,124","64,902","127,783",,"228,005","92,455","40,743","133,197","94,807","14,983","-12,759","-9,101","21,136",-660,"14,323","127,783","100,221","228,005","92,455","40,743","133,197","94,807","228,005"
鼎捷软件股份有限公司,21,"26,703.423000",25730,1.04,4274,81.77,73.89,-3.34,-0.03,-0.46,-0.01,-0.02,316.68,0.85,543.37,28.27,0.50,,9.55,32.71,8.26,0.17,9.23,-27.58,9.07,,,37.82,59.89,,,,41.78,,,70.53,,29.47,"-1,894.34",128.83,2.08,2.17,1.92,62.47,1.87,6.10,5.02,36.90,3.76,18.07,18.07,2.72,1.92,,45.65,6.22,37.82,"127,883","79,891","6,419",331,72,"6,492","4,814","-2,235","4,066","250,905","144,930","73,941","66,923","170,112",2.85,"127,883","47,193","6,419","6,492","1,677","4,814",0.18,"86,219","15,811","5,410","144,930",,"250,905","66,923","7,018","73,941","176,964","82,006","-2,235","5,889",733,"4,066","86,072","144,930","105,975","250,905","66,923","7,018","73,941","176,964","250,905"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浙江正特股份有限公司,26,"11,000.000000",,,2047,5.72,8.5,27.26,0.26,2.72,0.09,0.13,238.73,1.13,342.21,108.00,0.79,,2.50,32.80,8.23,,,-38.93,18.05,,,47.56,39.92,,,,50.27,,,66.55,,33.45,-49.08,118.46,1.68,2.32,3.17,19.76,3.70,6.05,5.25,79.84,4.68,47.23,47.23,4.76,3.17,,6.06,-32.65,47.56,"110,890","21,913","5,818","-1,855",-33,"5,785","5,195","14,139","41,816","163,844","120,322","54,807","51,859","109,130",6.18,"110,890","88,532","5,818","5,785",590,"5,195",0.63,"61,435","14,734","32,967","120,322",,"163,844","51,859","2,948","54,807","109,036","13,699","14,139","-8,019","39,679","41,816","55,515","120,322","43,522","163,844","51,859","2,948","54,807","109,036","163,844"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海会畅通讯股份有限公司,16,"20,034.974000",24386,0.82,750,57.2,39.6,0.00,0.00,0.00,0.00,0.00,523.56,0.52,"1,039.26",113.88,0.26,,2.37,103.74,2.60,-7.89,-13.35,-2.94,5.49,,,16.99,63.79,,,,19.16,,,83.92,,16.08,"-2,689.16",66.97,2.84,3.26,2.55,40.01,2.61,13.72,11.35,59.50,10.06,25.87,25.87,3.04,2.55,,22.84,10.64,16.99,"51,385","20,560","5,830",614,7,"5,837","5,168",0,"-50,114","202,749","94,223","32,607","28,911","168,691",3.20,"51,385","30,574","5,830","5,837",669,"5,168",0.27,"19,361","21,356","12,220","94,223",,"202,749","28,911","3,696","32,607","170,142","69,403",0,"-59,613","9,362","-50,114","19,289","94,223","108,527","202,749","28,911","3,696","32,607","170,142","202,749"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丽珠医药集团股份有限公司,37,"93,555.268700",67097,1.39,8580,34.28,13.39,27.44,0.20,1.18,0.08,0.19,430.90,0.63,653.59,143.53,0.41,,1.88,63.10,4.28,8.67,3.74,-3.24,1.27,,,58.66,54.83,,10.92,48.85,62.42,,7.55,61.57,0.20,38.43,-634.09,142.94,2.05,2.32,6.62,64.39,6.79,28.35,19.74,34.49,16.44,166.86,166.86,10.75,6.62,,33.76,1.76,58.66,"948,825","610,969","187,261","3,963",-679,"186,582","156,033","184,792","45,313","2,356,987","1,561,287","905,849","673,402","1,343,283",11.34,"948,825","327,253","187,261","186,582","30,549","156,033",1.61,"962,536","248,269","181,594","1,561,287",,"2,356,987","673,402","232,448","905,849","1,451,138","912,531","184,792","-76,905","-75,759","45,313","957,844","1,561,287","795,700","2,356,987","673,402","232,448","905,849","1,451,138","2,356,987"
江苏海力风电设备科技股份有限公司,13,"21,739.147800",26067,0.83,983,7.63,10.78,-25.59,-0.24,-1.26,-0.04,-0.26,"1,236.26",0.22,"1,584.51",109.81,0.17,,2.46,344.43,0.78,81.57,153.54,-74.81,-73.24,,,21.17,38.35,,,,22.14,,,81.87,,18.13,"-1,135.40",112.83,3.49,3.96,3.53,13.23,3.57,25.96,23.15,85.88,20.92,112.59,112.59,4.31,3.53,,2.21,37.43,21.17,"117,014","15,484","27,092","10,180",-62,"27,029","24,477","-30,771","-233,364","693,757","475,941","125,750","120,240","544,110",4.40,"117,014","100,497","27,092","27,029","2,553","24,477",1.11,"135,664","164,284","55,708","475,941",,"693,757","120,240","5,510","125,750","568,006","348,461","-30,771","-147,219","-55,373","-233,364","115,097","475,941","217,816","693,757","120,240","5,510","125,750","568,006","693,757"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安徽宏宇五洲医疗器械股份有限公司,11,"6,800.000000",13847,0.49,879,0.0,10.69,66.32,0.62,1.66,0.10,0.21,262.85,1.03,414.30,44.39,0.65,,6.08,59.95,4.50,117.75,184.74,-5.83,8.76,,,17.47,38.04,,,,18.65,,,84.28,,15.72,-485.32,337.51,4.20,4.61,5.88,20.71,8.06,17.77,13.25,78.84,12.36,71.98,71.98,6.98,5.88,,2.66,1.75,17.47,"39,601","8,199","5,247",-420,522,"5,769","4,895","8,126","36,632","83,225","56,539","13,079","12,253","70,146",11.73,"39,601","31,220","5,247","5,769",874,"4,895",0.86,"41,357","8,563","5,107","56,539",,"83,225","12,253",826,"13,079","70,146","4,140","8,126","-11,580","39,735","36,632","40,773","56,539","26,686","83,225","12,253",826,"13,079","70,146","83,225"
武商集团股份有限公司,,"76,899.273100",35178,2.19,9373,0.0,8.18,6.67,0.04,2.43,0.03,0.17,303.92,0.89,"1,632.41",182.96,0.17,,1.48,2.33,115.96,4.86,5.44,-39.46,-8.03,,,149.17,226.63,,27.71,163.83,180.38,,13.67,35.67,-0.67,64.33,763.06,24.40,0.34,0.48,1.08,41.13,1.13,10.41,9.43,55.77,6.82,43.14,43.14,3.04,1.08,,32.16,3.01,149.17,"486,123","199,929","45,827","1,122",265,"46,092","33,178","80,640","79,367","3,059,565","586,564","1,968,336","1,209,608","1,091,229",3.07,"486,123","271,097","45,827","46,092","12,914","33,178",0.43,"295,155","5,469","177,199","586,564",,"3,059,565","1,209,608","758,728","1,968,336","1,091,229","215,788","80,640","-183,611","182,338","79,367","295,155","586,564","2,473,001","3,059,565","1,209,608","758,728","1,968,336","1,091,229","3,059,565"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
传化智联股份有限公司,21,"280,264.950800",40170,6.98,5314,44.09,19.51,4.07,0.03,0.85,0.01,0.02,149.53,1.81,384.67,24.37,0.70,,11.08,19.01,14.20,3.02,9.91,-32.00,11.48,,,105.91,136.50,,23.52,104.40,116.42,,14.21,46.21,6.47,53.79,391.98,37.52,0.92,1.06,1.67,8.21,1.63,2.98,2.94,90.82,2.33,23.43,23.43,3.60,1.67,,5.31,8.86,105.91,"2,818,865","238,158","82,934","8,483","-1,249","81,685","65,659","55,765","-117,644","3,943,002","1,455,987","2,121,054","1,369,450","1,717,314",3.55,"2,818,865","2,560,004","82,934","81,685","16,027","65,659",0.20,"466,452","260,071","195,690","1,455,987",,"3,943,002","1,369,450","751,604","2,121,054","1,821,948","506,229","55,765","-55,273","-120,445","-117,644","388,585","1,455,987","2,487,015","3,943,002","1,369,450","751,604","2,121,054","1,821,948","3,943,002"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
航天科技控股集团股份有限公司,23,"79,820.140600",81047,0.98,6372,48.2,48.52,-6.92,-0.04,-4.43,-0.02,-0.04,294.34,0.92,492.52,107.65,0.55,,2.51,75.40,3.58,0.66,-4.52,41.17,-0.09,,,56.74,71.03,,6.46,66.44,78.11,,3.88,56.14,0.12,43.86,-23.25,46.59,1.47,2.15,0.44,16.51,0.44,0.92,0.87,83.25,0.81,4.26,4.26,0.78,0.44,,11.71,39.10,56.74,"420,698","69,444","3,669","1,426",15,"3,684","3,401","-15,059","-23,241","777,436","467,401","340,952","217,504","416,599",0.60,"420,698","350,228","3,669","3,684",283,"3,401",0.03,"101,338","135,065","147,259","467,401",,"777,436","217,504","123,448","340,952","436,484","122,099","-15,059","-23,993","16,640","-23,241","98,857","467,401","310,036","777,436","217,504","123,448","340,952","436,484","777,436"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
江苏林洋能源股份有限公司,27,"206,016.915600",114465,1.80,3379,28.59,25.66,12.70,0.08,0.63,0.02,0.13,812.03,0.33,"1,541.10",100.22,0.18,,2.69,307.24,0.88,0.31,3.72,-12.22,-12.65,,,34.28,62.30,,8.71,56.87,38.23,,6.90,72.34,0.19,27.66,"7,317.88",84.71,2.77,3.07,3.61,36.34,3.61,34.70,25.60,63.02,20.63,36.08,36.08,4.98,3.61,,9.91,-0.12,34.28,"360,245","130,899","92,225",151,-257,"91,968","74,328","46,871","22,142","2,061,524","1,132,412","570,126","368,930","1,486,638",4.96,"360,245","227,019","92,225","91,968","17,640","74,328",0.36,"311,555","421,985","109,635","1,132,412",,"2,061,524","368,930","201,196","570,126","1,491,398","247,757","46,871","59,304","-92,206","22,142","269,899","1,132,412","929,112","2,061,524","368,930","201,196","570,126","1,491,398","2,061,524"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
武汉里得电力科技股份有限公司,15,"6,363.000000",23,234.75,412,30.58,13.11,9.35,0.09,0.22,0.03,0.05,381.23,0.94,509.27,96.15,0.71,,3.74,216.87,1.66,20.60,12.46,13.59,13.74,,,55.86,44.02,81.23,2.59,42.88,56.69,604.68,1.70,63.82,0.04,36.18,"5,795.39",12.59,1.89,2.12,14.75,42.14,16.12,37.59,26.54,57.08,22.81,226.09,226.09,26.93,17.18,,12.74,4.57,55.86,"45,923","19,353","12,188",559,-2,"12,185","10,475","2,256","-5,340","71,034","51,078","25,701","24,120","45,333",23.15,"45,923","26,213","12,188","12,185","1,710","10,475",1.65,"2,779","30,784","5,563","51,078","7,497","71,034","24,120","1,581","25,701","45,333","7,363","2,256","-6,339","-1,257","-5,340","2,023","51,078","19,957","71,034","24,120","1,581","25,701","45,333","71,034"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中国银行股份有限公司,39,"29,438,779.124100",667426,44.11,304521,0.0,0.0,,-0.01,-1.73,-0.01,,,,,,,,,,,9.19,10.18,5.02,,,,0.00,"1,136.95",,,,"1,036.95",,,8.80,,91.20,,,,,0.63,,0.65,175.86,,,,61.49,61.49,7.19,0.63,,,7.64,0.00,"46,781,800","22,019,400","22,019,400","1,635,200","49,900","22,069,300","18,101,700","-31,336,700","-20,120,400","2,863,928,700",,"2,612,032,900",,"238,227,000",8.39,,,"22,019,400","22,069,300","3,967,600","18,101,700",0.56,"227,053,300",,,,"24,846,500","2,863,928,700",,,"2,612,032,900","251,895,800","197,563,100","-31,336,700","9,668,800","-8,678,800","-20,120,400","177,442,700",,,"2,863,928,700",,,"2,612,032,900","251,895,800","2,863,928,700"
江西煌上煌集团食品股份有限公司,23,"51,230.422400",47458,1.08,2279,17.07,4.56,89.09,0.58,4.76,0.13,0.24,314.25,0.86,510.01,141.51,0.53,,1.91,16.75,16.12,3.88,0.13,-56.89,-16.33,,,17.95,50.00,,,,27.45,,,78.46,,21.54,"-6,980.04",222.91,3.24,4.31,2.64,28.22,2.67,6.91,6.36,71.04,5.04,15.91,15.91,3.36,2.64,,20.22,1.80,17.95,"161,772","45,651","10,287",184,1,"10,288","8,149","38,795","16,777","309,135","187,847","66,582","43,547","237,823",3.58,"161,772","114,916","10,287","10,288","2,139","8,149",0.16,"97,069","9,160","46,771","187,847",,"309,135","43,547","23,035","66,582","242,553","80,293","38,795","-20,237","-1,781","16,777","97,069","187,847","121,288","309,135","43,547","23,035","66,582","242,553","309,135"
天山铝业集团股份有限公司,25,"465,188.541500",70610,6.59,6508,6.9,1.66,10.94,0.09,1.19,0.05,0.12,257.76,1.05,598.14,120.47,0.45,,2.24,4.04,66.82,8.41,4.79,-25.60,13.48,,,142.34,139.65,,20.85,110.52,147.81,,10.63,40.35,-3.37,59.65,624.59,34.31,0.57,0.93,4.29,15.73,4.39,14.21,12.43,82.83,9.73,51.70,51.70,10.62,4.29,,3.33,0.14,142.34,"2,472,934","389,048","307,347",,445,"307,792","240,498","287,138","64,965","5,609,710","2,448,565","3,346,026","2,625,648","2,263,356",10.96,"2,472,934","2,048,268","307,347","307,792","67,294","240,498",0.52,"897,443","29,948","944,271","2,448,565",,"5,609,710","2,625,648","720,378","3,346,026","2,263,684","139,692","287,138","-162,030","-59,899","64,965","204,657","2,448,565","3,161,145","5,609,710","2,625,648","720,378","3,346,026","2,263,684","5,609,710"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中铝国际工程股份有限公司,19,"295,906.666700",54051,5.47,11988,62.99,48.97,-3.60,-0.02,-6.82,-0.02,-0.06,634.25,0.43,"1,016.18",47.62,0.27,,5.67,255.30,1.06,8.18,12.42,69.19,0.90,,,211.15,121.46,,41.40,71.18,214.26,,22.48,31.82,1.35,68.18,184.33,30.20,1.28,1.37,0.24,9.33,0.24,1.51,1.65,90.16,0.91,4.97,4.97,0.74,0.24,,6.57,-9.87,211.15,"1,610,113","150,237","26,499",516,"-2,849","23,649","14,717","-100,297","57,186","6,236,514","3,826,248","4,252,033","2,788,495","837,411",1.27,"1,610,113","1,451,719","26,499","23,649","8,933","14,717",0.02,"790,817","1,516,437","260,353","3,826,248",,"6,236,514","2,788,495","1,463,538","4,252,033","1,984,481","661,791","-100,297","-209,646","362,363","57,186","718,976","3,826,248","2,410,266","6,236,514","2,788,495","1,463,538","4,252,033","1,984,481","6,236,514"
广西梧州中恒集团股份有限公司,,"347,510.714700",134823,2.58,3453,36.43,15.38,0.44,0.00,0.13,0.00,0.01,992.28,0.27,"1,702.40",284.18,0.16,,0.95,82.53,3.27,2.15,-5.31,-82.36,-29.17,,,40.20,60.00,,7.77,55.34,43.09,,5.89,69.89,0.16,30.11,-181.55,132.68,2.36,2.62,0.77,64.80,0.77,7.82,6.42,33.43,4.88,2.66,2.66,1.11,0.77,,56.77,15.26,40.20,"189,016","122,487","12,131",616,"1,458","13,588","9,229","1,177","38,666","1,194,376","693,516","359,672","265,193","655,070",2.18,"189,016","63,192","12,131","13,588","4,359","9,229",0.04,"351,866","58,543","67,199","693,516",,"1,194,376","265,193","94,479","359,672","834,704","308,054","1,177","-14,147","51,293","38,666","346,720","693,516","500,860","1,194,376","265,193","94,479","359,672","834,704","1,194,376"
中国铝业股份有限公司,21,"1,713,494.325100",569970,3.01,60056,20.47,6.07,33.29,0.16,2.77,0.10,0.09,73.24,3.69,256.02,28.20,1.05,,9.57,5.13,52.65,0.56,1.46,-13.50,5.72,,,110.22,169.63,,27.18,123.53,148.70,,15.01,40.21,6.05,59.79,452.24,39.56,0.74,1.08,3.53,8.99,3.58,4.35,4.17,90.09,3.40,40.83,40.83,8.77,3.53,,2.43,4.04,110.22,"20,607,172","1,852,042","858,719","55,743","-21,967","836,752","699,653","1,936,034","308,168","19,844,211","6,309,058","11,865,179","5,816,460","6,273,045",7.61,"20,607,172","18,565,817","858,719","836,752","137,098","699,653",0.26,"2,300,919","476,094","2,010,662","6,309,058",,"19,844,211","5,816,460","6,048,719","11,865,179","7,979,031","1,785,324","1,936,034","-700,697","-920,680","308,168","2,093,492","6,309,058","13,535,152","19,844,211","5,816,460","6,048,719","11,865,179","7,979,031","19,844,211"
上海华峰铝业股份有限公司,14,"99,853.060000",26883,3.71,1775,11.77,14.59,5.99,0.04,0.20,0.02,0.02,168.64,1.60,258.35,89.23,1.05,,3.03,53.59,5.04,7.47,19.56,41.93,36.20,,,70.01,58.03,,17.97,47.60,75.00,,12.52,57.14,0.32,42.86,"5,771.89",16.56,1.32,2.43,8.23,14.50,8.54,10.16,8.83,85.32,8.17,51.74,51.74,14.40,8.23,,1.55,0.23,70.01,"632,487","91,737","55,871",67,64,"55,935","51,660","10,336","-3,695","627,916","419,706","269,102","172,605","358,810",15.35,"632,487","539,616","55,871","55,935","4,275","51,660",0.52,"28,585","139,013","192,700","419,706",,"627,916","172,605","96,497","269,102","358,815","30,656","10,336","1,099","-16,872","-3,695","26,960","419,706","208,211","627,916","172,605","96,497","269,102","358,815","627,916"
